File Name,fs_inferred,fs_target,cls,size_in,load_hp,or_pos,DE_Mean,DE_RMS,DE_Peak,DE_Kurtosis,DE_Skewness,FE_Mean,FE_RMS,FE_Peak,FE_Kurtosis,FE_Skewness,BA_Mean,BA_RMS,BA_Peak,BA_Kurtosis,BA_Skewness,DE_FE_Correlation,DE_BA_Correlation,FE_BA_Correlation,DE_SpectralCentroid,FE_SpectralCentroid,BA_SpectralCentroid,DE_WaveletEnergy_aaa,DE_WaveletEnergy_aad,DE_WaveletEnergy_ada,DE_WaveletEnergy_add,DE_WaveletEnergy_daa,DE_WaveletEnergy_dad,DE_WaveletEnergy_dda,DE_WaveletEnergy_ddd,FE_WaveletEnergy_aaa,FE_WaveletEnergy_aad,FE_WaveletEnergy_ada,FE_WaveletEnergy_add,FE_WaveletEnergy_daa,FE_WaveletEnergy_dad,FE_WaveletEnergy_dda,FE_WaveletEnergy_ddd,BA_WaveletEnergy_aaa,BA_WaveletEnergy_aad,BA_WaveletEnergy_ada,BA_WaveletEnergy_add,BA_WaveletEnergy_daa,BA_WaveletEnergy_dad,BA_WaveletEnergy_dda,BA_WaveletEnergy_ddd,DE_FE_EnergyRatio_aaa,DE_BA_EnergyRatio_aaa,DE_FE_EnergyRatio_aad,DE_BA_EnergyRatio_aad,DE_FE_EnergyRatio_ada,DE_BA_EnergyRatio_ada,DE_FE_EnergyRatio_add,DE_BA_EnergyRatio_add,DE_FE_EnergyRatio_daa,DE_BA_EnergyRatio_daa,DE_FE_EnergyRatio_dad,DE_BA_EnergyRatio_dad,DE_FE_EnergyRatio_dda,DE_BA_EnergyRatio_dda,DE_FE_EnergyRatio_ddd,DE_BA_EnergyRatio_ddd,RPM,DE_FTF,DE_BPFO,DE_BPFI,DE_BSF,DE_rho_d_over_D,FE_FTF,FE_BPFO,FE_BPFI,FE_BSF,FE_rho_d_over_D,DE_FTF_peak_ord,DE_FTF_bandE_ord,DE_FTF_Eratio_ord,DE_FTF_harmE_M5_ord,DE_FTF_harmRatio_M5_ord,DE_FTF_SB_Q3_ord,DE_FTF_SBI_Q3_ord,DE_BPFO_peak_ord,DE_BPFO_bandE_ord,DE_BPFO_Eratio_ord,DE_BPFO_harmE_M5_ord,DE_BPFO_harmRatio_M5_ord,DE_BPFO_SB_Q3_ord,DE_BPFO_SBI_Q3_ord,DE_BPFI_peak_ord,DE_BPFI_bandE_ord,DE_BPFI_Eratio_ord,DE_BPFI_harmE_M5_ord,DE_BPFI_harmRatio_M5_ord,DE_BPFI_SB_Q3_ord,DE_BPFI_SBI_Q3_ord,DE_BSF_peak_ord,DE_BSF_bandE_ord,DE_BSF_Eratio_ord,DE_BSF_harmE_M5_ord,DE_BSF_harmRatio_M5_ord,DE_BSF_SB_Q3_ord,DE_BSF_SBI_Q3_ord,FE_FTF_peak_ord,FE_FTF_bandE_ord,FE_FTF_Eratio_ord,FE_FTF_harmE_M5_ord,FE_FTF_harmRatio_M5_ord,FE_FTF_SB_Q3_ord,FE_FTF_SBI_Q3_ord,FE_BPFO_peak_ord,FE_BPFO_bandE_ord,FE_BPFO_Eratio_ord,FE_BPFO_harmE_M5_ord,FE_BPFO_harmRatio_M5_ord,FE_BPFO_SB_Q3_ord,FE_BPFO_SBI_Q3_ord,FE_BPFI_peak_ord,FE_BPFI_bandE_ord,FE_BPFI_Eratio_ord,FE_BPFI_harmE_M5_ord,FE_BPFI_harmRatio_M5_ord,FE_BPFI_SB_Q3_ord,FE_BPFI_SBI_Q3_ord,FE_BSF_peak_ord,FE_BSF_bandE_ord,FE_BSF_Eratio_ord,FE_BSF_harmE_M5_ord,FE_BSF_harmRatio_M5_ord,FE_BSF_SB_Q3_ord,FE_BSF_SBI_Q3_ord
merged_B021_2.xlsx,12000,32000,B,0.021,2,,-3.97E-06,0.104744051,0.773778828,3.339133745,-0.001904139,-1.26E-06,0.071162798,0.357273562,2.982053307,-0.024415482,2.02E-06,0.030884209,0.140545137,3.134831013,0.042360041,0.031773576,0.020508001,0.185912853,1163.591926,1283.507105,863.9364918,0.145283846,0.651654912,0.001299619,0.197950621,1.05E-05,0.001924914,3.39E-05,0.001841746,0.370460708,0.296193136,0.003275974,0.317402962,2.63E-05,0.003032778,0.000212443,0.009395732,0.669298554,0.181675227,0.000927209,0.143869654,6.52E-06,0.001539912,2.18E-05,0.002661129,0.39217073,0.217068818,2.200101327,3.586922244,0.396712064,1.401645791,0.623657132,1.37590253,0.398496562,1.605947568,0.634703297,1.250015828,0.159452889,1.554107229,0.196019476,0.692092024,1754,11.64388202,104.7949382,158.3050618,68.89483105,0.203383214,643.0146093,14652.35524,0.020454359,44120.22233,0.06159084,172916.1198,3.919203275,1084.902212,8683.719481,0.012122277,29271.32994,0.040862119,77119.4135,2.63463989,2199.149286,26726.9426,0.037310212,47171.92072,0.065850942,170000.5927,3.603851405,868.6998561,11089.74704,0.015481038,19138.05037,0.026716289,226083.5195,11.81329943,11.15660725,100.4094652,162.6905348,58.28655203,0.236720143,984.7610273,5074.625564,0.016683728,10286.05194,0.033817214,29699.70397,2.887376433,190.1604297,738.1653041,0.002426849,2532.088961,0.00832469,16397.06908,6.475708133,141.5549295,443.165495,0.001456985,4203.702044,0.013820413,15436.80472,3.672192882,559.8136857,2426.503145,0.007977558,6046.191732,0.019877924,25078.08982,4.147749679
merged_B021_3.xlsx,12000,32000,B,0.021,3,,-8.20E-07,0.115647511,0.516826793,3.118057825,0.005290073,1.68E-06,0.089208972,0.402922189,2.948545747,-0.015270779,1.90E-07,0.039336471,0.161435042,2.806872626,0.056894892,0.044827136,-0.006484823,0.179745979,1132.931144,1278.091288,833.9281852,0.270856404,0.568364708,0.001095631,0.157015178,8.54E-06,0.001513904,1.91E-05,0.001126548,0.545623951,0.221955332,0.002538167,0.220776442,2.00E-05,0.002058333,0.000151803,0.006875936,0.799947087,0.118526483,0.00068375,0.078494054,4.55E-06,0.000835082,1.30E-05,0.001496033,0.496415899,0.3385929,2.56071662,4.795254997,0.431662207,1.602384683,0.711195345,2.000344869,0.426410607,1.876952727,0.73550009,1.812881291,0.125711334,1.47253135,0.163839268,0.753023466,1729,11.47792019,103.3012817,156.0487183,67.91286368,0.203383214,348.7240169,6456.672963,0.007562643,33045.93646,0.03870641,164855.3025,4.988670929,580.9943252,5686.047208,0.006660016,24960.18705,0.029235644,60920.86492,2.440721489,2100.400109,21621.49257,0.025325061,39706.34039,0.046507681,179332.0286,4.516458248,1379.143214,12304.32785,0.014411949,19078.33262,0.02234628,218071.9352,11.43034559,10.99759061,98.97831551,160.3716845,57.45578589,0.236720143,1932.274236,17684.95953,0.037242596,36754.14968,0.077400232,50006.7399,1.360573985,213.4066708,1075.186437,0.002264225,4554.042241,0.009590316,45620.54986,10.0175948,66.32000224,277.274365,0.00058391,2384.557058,0.005021617,15276.05807,6.406245561,562.6124025,1909.94872,0.004022144,4837.607703,0.010187474,26306.80859,5.437978895
merged_B028_0_(1797rpm).xlsx,12000,32000,B,0.028,0,,-1.26E-06,2.075850678,11.34701333,3.792246853,0.028422685,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.489378,0,0,0.038883225,0.832157402,0.00283702,0.12463141,2.28E-05,0.001139329,4.41E-06,0.000324403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merged_B028_1_(1772rpm).xlsx,12000,32000,B,0.028,1,,-1.62E-06,2.025446941,11.60252213,3.885486247,0.024193898,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.368136,0,0,0.03549532,0.832922077,0.002691132,0.127357081,2.18E-05,0.001171549,4.28E-06,0.000336741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merged_B028_2_(1750rpm).xlsx,12000,32000,B,0.028,2,,3.07E-05,2.14533546,11.18094293,3.765920784,0.018374535,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.611018,0,0,0.027988409,0.830167691,0.002306913,0.137864267,1.90E-05,0.001277021,4.22E-06,0.000372523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merged_B028_3_(1730rpm).xlsx,12000,32000,B,0.028,3,,1.27E-05,2.144942101,11.42520511,3.930696557,0.017378465,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.318057,0,0,0.026294684,0.826398677,0.002181831,0.14336643,1.79E-05,0.001343483,3.89E-06,0.000393081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merged_IR007_0.xlsx,12000,32000,IR,0.007,0,,-5.75E-06,0.288609205,1.713711155,5.512537695,0.143230853,-6.28E-06,0.239829222,1.203027994,3.336643887,-0.212925757,1.33E-06,0.087448476,0.343211844,2.943724418,0.034132529,-0.011380616,0.12730675,0.262403111,1120.871012,1079.829481,758.1784151,0.204262115,0.622145746,0.002044125,0.168900308,1.52E-05,0.001649292,5.47E-06,0.000977769,0.588733394,0.30341446,0.002529023,0.101825926,1.68E-05,0.001002068,3.77E-05,0.002440593,0.789589401,0.165107889,0.001050168,0.043154755,6.30E-06,0.000461603,7.11E-07,0.000629169,0.346951808,0.258694095,2.050481527,3.7681164,0.808266601,1.946474501,1.658716161,3.913828489,0.901125021,2.407070806,1.645888536,3.572968339,0.145078488,7.692901232,0.400627564,1.554063451,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,950.5302628,7560.192984,0.000911626,526567.8338,0.063494776,585175.0188,1.111300351,381.5208646,5318.610529,0.00064133,254696.0264,0.03071184,377721.9465,1.483030387,17293.727,2623944.119,0.316401296,3260274.522,0.393131498,1408893.144,0.432139421,1627.31165,14969.91811,0.001805108,62990.18226,0.007595503,3954440.823,62.77868519,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,661.8705277,5266.040107,0.001407725,301382.6672,0.080566003,230879.6652,0.766068159,3148.93127,85295.7719,0.022801376,117312.4354,0.031360112,1097779.081,9.35773839,332.6698298,3642.585575,0.000973741,14311.11881,0.003825667,164948.0448,11.52586649,8151.338635,285551.9419,0.076334113,299234.665,0.079991797,507419.5675,1.695724549
merged_IR007_1.xlsx,12000,32000,IR,0.007,1,,1.99E-06,0.289865574,1.606627356,5.682776046,0.083435333,-1.97E-06,0.232571078,1.126939141,3.42266598,-0.166625525,3.50E-07,0.092935721,0.342851108,2.969130037,0.036607729,0.035852184,-0.192195109,-0.108208261,1111.155472,1066.960459,738.2437827,0.195019408,0.634809352,0.001947528,0.165563247,1.48E-05,0.001707721,4.59E-06,0.00093334,0.597947536,0.320455254,0.00210669,0.077142275,1.53E-05,0.000753034,2.14E-05,0.001558515,0.823992511,0.147759721,0.00095297,0.026618209,6.10E-06,0.000278008,1.57E-06,0.000390905,0.326148025,0.23667619,1.980960975,4.296227318,0.924449324,2.043641518,2.146206437,6.219924315,0.965610552,2.428417657,2.26778802,6.142699822,0.214886553,2.914619439,0.598864842,2.387635678,1772,11.76337454,105.8703709,159.9296291,69.60184756,0.203383214,449.8887436,4103.27319,0.000469936,470474.3812,0.053882061,567419.6625,1.206058577,393.7439121,3598.180076,0.000412089,405931.0349,0.046490099,339130.1419,0.835437828,24402.10448,3011608.646,0.344910766,3809428.669,0.43628277,1290516.81,0.338769123,868.9443521,11125.71256,0.001274195,60209.07005,0.006895569,4413658.615,73.30554368,11.27109923,101.439893,164.360107,58.88470365,0.236720143,662.6996478,4536.201496,0.001187957,465703.8389,0.121960219,166598.073,0.357733948,3428.431611,65579.09893,0.017174094,136343.5755,0.035706153,995296.2174,7.29991284,169.3875231,1215.386169,0.00031829,11432.55445,0.002993999,160664.9168,14.05328245,7014.591389,473301.5675,0.12394994,482178.2971,0.12627461,594628.2984,1.23321249
merged_IR007_2.xlsx,12000,32000,IR,0.007,2,,3.37E-07,0.297195432,1.677019074,5.650162645,0.027649922,1.58E-06,0.226329158,0.928152075,3.180356897,-0.01063063,-1.46E-07,0.093049408,0.346741332,3.200605664,-0.04990837,0.023431128,-0.14709545,-0.208604347,1125.507309,1088.776961,762.1124333,0.206125405,0.622685924,0.001785796,0.166760472,1.37E-05,0.001713595,3.85E-06,0.000911219,0.614807475,0.30745238,0.002167405,0.073412318,1.48E-05,0.000731219,1.88E-05,0.001395585,0.856595149,0.119907661,0.000827696,0.022097954,4.79E-06,0.000233023,1.36E-06,0.000332365,0.335268215,0.240633402,2.025308521,5.193045388,0.823932455,2.15755102,2.271559824,7.546421229,0.929108114,2.868613384,2.343478941,7.353751706,0.204654028,2.826284153,0.652929746,2.741622157,1748,11.60405118,104.4364606,157.7635394,68.65915888,0.203383214,850.355782,9136.96215,0.000983105,582338.8976,0.062657638,553494.212,0.950467527,227.4694749,2357.125637,0.000253619,453767.3155,0.048823783,294743.3324,0.649547295,26550.2487,3035177.473,0.326574529,4031207.896,0.433743935,1276430.331,0.316637188,1352.975023,11136.56665,0.001198256,63961.25861,0.006882009,4479184.035,70.0296419,11.11844326,100.0659893,162.1340107,58.08716816,0.236720143,699.7633731,5902.180467,0.001684111,341358.2772,0.097402149,134372.082,0.393639443,3351.346663,51511.96111,0.014698269,84129.74924,0.024005331,1085397.474,12.90147046,159.7791402,778.8771501,0.000222242,9665.821531,0.002758017,174838.8444,18.08835843,8274.280774,310831.4142,0.088691705,318150.9854,0.09078025,377099.0134,1.185283186
merged_IR007_3.xlsx,12000,32000,IR,0.007,3,,-1.16E-05,0.310206671,1.647865183,5.342853948,0.033285593,1.16E-06,0.219068125,1.143460262,3.285643449,-0.204391749,-7.34E-06,0.093620491,0.37569363,3.174068123,-0.054494479,0.091401103,-0.087258073,-0.125073842,1128.263654,1050.917467,804.0470689,0.194893511,0.603711653,0.001440085,0.196773511,1.09E-05,0.002051388,2.84E-06,0.001116083,0.634316641,0.292389583,0.002034506,0.069334275,1.35E-05,0.000686281,1.39E-05,0.001211355,0.86289331,0.115952457,0.000822501,0.01981587,4.70E-06,0.000209049,1.31E-06,0.000300803,0.307249563,0.225860496,2.064750892,5.206544715,0.707830251,1.750860521,2.838040934,9.93009676,0.809861402,2.325872571,2.989134511,9.812969971,0.204647448,2.167029722,0.921350769,3.710346274,1721,11.42481241,102.8233116,155.3266884,67.59863412,0.203383214,724.8490886,9141.785623,0.00090438,552176.4886,0.054625797,896389.115,1.62337429,630.5848409,6249.224534,0.000618224,671198.5352,0.066400428,452172.3503,0.673678989,26617.74631,3263612.029,0.322863092,4305787.25,0.425963556,1592057.674,0.369748337,3060.129055,47296.59647,0.004678965,130476.8376,0.012907832,5256712.979,40.2884763,10.94670529,98.52034759,159.6296524,57.18994073,0.236720143,1162.001239,9044.785203,0.002867401,246509.1472,0.078148975,300492.6463,1.21899187,2496.053715,45834.26993,0.0145305,99917.1674,0.031676002,931751.6842,9.325241182,207.1321732,1302.025703,0.000412772,13560.46331,0.004298974,210407.4951,15.51624678,5059.402214,137065.2676,0.04345279,156575.9235,0.049638109,221206.7132,1.41277604
merged_IR014_0.xlsx,12000,32000,IR,0.014,0,,-3.41E-06,0.191279142,2.074294645,23.39283144,-0.153212251,-9.68E-07,0.111857653,0.73092474,3.798638897,-0.006612645,-1.06E-06,0.053486712,0.298654772,3.403736186,-0.017711626,-0.021153197,-0.031734173,0.134773283,1220.757403,1308.922508,916.4766039,0.070113794,0.727696087,0.002238255,0.196693106,1.83E-05,0.002009764,8.75E-06,0.001221922,0.250345619,0.315388408,0.004375567,0.411644074,3.53E-05,0.003839105,0.000246516,0.014125386,0.49523181,0.273423113,0.000998019,0.224179451,6.90E-06,0.002443073,1.32E-05,0.003704475,0.280067987,0.141577726,2.307301312,2.661428584,0.511534909,2.242699329,0.477823244,0.877391328,0.518657677,2.653558566,0.523498032,0.822637524,0.035491091,0.665089174,0.086505398,0.329850256,1796,11.9226979,107.3042811,162.0957189,70.54453624,0.203383214,3478.100887,58193.5693,0.009612768,292034.9507,0.048240109,2084274.913,7.137073519,1058.136357,14936.42422,0.002467289,153189.6875,0.025304804,599668.6329,3.914549619,11480.02689,630864.1775,0.10420998,821964.6252,0.135777114,1967819.101,2.39404354,10509.65334,468856.0525,0.077448493,537227.2668,0.088742466,2268630.748,4.222851088,11.4237552,102.8137968,166.5862032,59.68223913,0.236720143,497.6386419,2587.024005,0.002890819,21613.56102,0.024151651,213173.3184,9.862942908,1131.057973,9820.289343,0.01097349,15830.71184,0.01768972,107218.6216,6.772823784,200.7830599,1419.427796,0.001586112,5288.607929,0.005909652,37587.84189,7.107322455,1299.253135,9660.49553,0.010794932,50904.58073,0.056882329,408966.3383,8.033979112
merged_IR014_1.xlsx,12000,32000,IR,0.014,1,,-3.09E-06,0.164983472,1.919179473,22.3004517,-0.060047271,-2.72E-06,0.091161364,0.686570685,3.998408032,0.001729706,3.40E-07,0.039538078,0.23411525,3.072867023,-0.021272481,0.022564362,0.002170587,0.05682023,1179.294314,1343.758689,981.9019774,0.051906105,0.718913854,0.001687083,0.223905046,1.36E-05,0.002308144,6.69E-06,0.001259435,0.132421619,0.347500585,0.00552426,0.491960619,4.27E-05,0.004451175,0.000314844,0.017784208,0.356407772,0.309665575,0.002207624,0.321130777,1.76E-05,0.003350425,0.000135228,0.007084962,0.391976063,0.145636849,2.068813365,2.321581446,0.305395242,0.764207339,0.455127988,0.69723945,0.319498084,0.773432479,0.518547068,0.688910687,0.021258675,0.049495199,0.070817622,0.177761766,1774,11.77665149,105.9898634,160.1101366,69.68040495,0.203383214,2873.398887,47740.03319,0.011079348,195265.95,0.045316671,1402563.013,7.182834554,871.9573743,13845.87253,0.003213304,130473.41,0.030279834,509786.7187,3.907207749,10832.2894,501294.159,0.116338679,664532.4955,0.154222488,1343587.987,2.021854455,7957.036476,339436.7743,0.078775356,390144.9596,0.090543543,1593122.463,4.083411624,11.28382056,101.554385,164.545615,58.95116494,0.236720143,620.952512,5628.415061,0.009474163,18238.24345,0.030699956,126905.5903,6.958213419,839.3317375,4836.428971,0.008141034,10380.72333,0.017473599,97778.95869,9.419281836,200.0592075,1017.147376,0.001712137,4393.529076,0.007395512,33289.39448,7.576914573,523.3992232,3217.686897,0.005416248,22197.41978,0.037364333,163909.6782,7.384177073
merged_IR014_2.xlsx,12000,32000,IR,0.014,2,,-1.43E-06,0.160816894,1.976946034,23.03326653,-0.034677569,-1.43E-06,0.085763615,0.662658876,4.540971299,-0.00957661,8.26E-08,0.040027435,0.209406309,3.085046806,-0.008788539,0.028035667,0.016123007,-0.079280438,1153.441745,1331.992504,971.6303447,0.07511237,0.71301818,0.001612824,0.206952972,1.28E-05,0.002167777,5.91E-06,0.001117165,0.210668299,0.30769687,0.00520945,0.454781821,4.20E-05,0.003997003,0.000303588,0.017300996,0.465894134,0.265467829,0.00200261,0.25788669,1.54E-05,0.002732541,0.000113965,0.005886817,0.356543298,0.16122197,2.317274725,2.685892986,0.309595933,0.805361336,0.455059904,0.802495747,0.3049746,0.830447901,0.542350524,0.793319114,0.019470966,0.051868137,0.064572292,0.189774016,1752,11.63060507,104.6754457,158.1245543,68.81627366,0.203383214,2807.583565,50369.50458,0.012364949,228417.3397,0.056072989,1322656.598,5.790526235,1033.046076,15560.73055,0.003819923,101344.9044,0.024878635,481668.4991,4.752764849,8919.863008,398983.2839,0.097944338,534468.8635,0.131203991,1288934.726,2.41161799,6892.946749,264315.3796,0.064885412,327287.6765,0.080344155,1497078.364,4.574197172,11.14388592,100.2949733,162.5050267,58.22009074,0.236720143,728.8758937,5934.80149,0.010604402,21503.21589,0.038422302,130423.8136,6.065316661,1259.174621,8920.587234,0.015939453,13530.6555,0.024176799,99893.40136,7.382746634,201.1448334,903.7704752,0.001614872,3817.302576,0.006820819,25635.37044,6.715572038,1078.12853,5959.793888,0.010649058,16868.37815,0.030140698,164349.4742,9.743051331
merged_IR014_3.xlsx,12000,32000,IR,0.014,3,,-1.72E-06,0.180420096,2.178836409,18.60714279,-0.012814238,-1.89E-06,0.090801728,0.773299617,4.836259711,0.012860433,4.34E-08,0.056697458,0.261894045,2.894008037,0.010466232,0.008853317,-0.000954828,0.082244778,1139.140748,1294.710408,955.780463,0.144919915,0.663002878,0.001425903,0.187826297,1.13E-05,0.001913212,4.27E-06,0.000896178,0.297601423,0.300915956,0.00400118,0.380220131,3.13E-05,0.003371271,0.000217073,0.013641661,0.723207327,0.159255492,0.00129458,0.112399106,8.87E-06,0.001155342,5.26E-05,0.002626633,0.486959753,0.200385021,2.203282561,4.163139806,0.356370709,1.101441129,0.493993563,1.67106576,0.362426053,1.278727477,0.567504703,1.655970458,0.019675222,0.081122675,0.065694186,0.341188884,1728,11.47128172,103.2415355,155.9584645,67.87358498,0.203383214,2539.846778,46741.8614,0.010003107,278481.9918,0.059597222,1474861.865,5.296076258,765.5306723,16965.46767,0.003630737,108765.1567,0.023276554,506104.533,4.65318626,9493.783101,396655.429,0.084887218,542188.0709,0.116032289,1451569.33,2.677243207,8360.830733,310638.1153,0.066478872,393977.6703,0.084314158,1664661.294,4.22526813,10.99122995,98.92106952,160.2789305,57.42255525,0.236720143,642.0503206,5958.348485,0.009032713,34537.56253,0.052358113,156088.8775,4.519394713,1138.701888,9604.676726,0.014560459,15695.24135,0.023793608,95214.20517,6.066437787,164.5200591,847.3756847,0.001284601,3955.299532,0.005996139,25662.98461,6.48825314,1464.879769,16154.58263,0.024489958,23050.77225,0.034944416,230364.925,9.993805085
merged_IR021_0.xlsx,12000,32000,IR,0.021,0,,-7.72E-06,0.518656807,3.743065036,7.517437035,0.139744741,2.87E-06,0.214308106,1.123099173,3.646159511,0.014703617,1.25E-06,0.074711264,0.366667305,3.700118415,0.142273364,-0.054909908,-0.018949968,-0.014157608,1093.380825,1224.431576,778.1735628,0.056548448,0.805651552,0.002062758,0.134160872,1.69E-05,0.001238938,4.17E-06,0.000316405,0.261723248,0.488166022,0.002066341,0.2408729,1.57E-05,0.002381041,7.84E-05,0.004696312,0.72412357,0.196583495,0.000671022,0.07680984,4.77E-06,0.000808599,1.58E-06,0.000997123,0.216062,0.078092263,1.650363842,4.098266503,0.998266099,3.074053542,0.556977858,1.746662571,1.073056379,3.531286102,0.520334625,1.532202892,0.053215355,2.644377886,0.067373159,0.317318164,1797,11.92933637,107.3640273,162.1859727,70.58381494,0.203383214,3304.258762,162613.1999,0.0052144,1005834.372,0.032253367,9959304.56,9.901535316,955.8883501,28890.86421,0.000926423,2223322.317,0.071293677,2209110.82,0.993607991,40478.2376,7220787.646,0.231543801,11121876.27,0.356637203,7134691.332,0.641500692,12601.77939,1080662.704,0.034652833,1645885.461,0.052777425,14238510.07,8.650972627,11.43011586,102.8710428,166.6789572,59.71546978,0.236720143,482.1878233,8646.10364,0.002568788,35556.79105,0.010564047,887316.8287,24.95491867,560.5872873,3440.172764,0.001022087,42642.26589,0.012669166,452376.4623,10.60864035,439.6597313,5172.247486,0.001536693,23799.93234,0.007071043,107677.6543,4.524284051,326.3647995,3225.388134,0.000958274,49794.60094,0.014794149,1511729.903,30.35931355
merged_IR021_1.xlsx,12000,32000,IR,0.021,1,,1.44E-07,0.436650853,3.613149086,7.555749052,0.118229709,2.37E-06,0.166111224,0.925518303,3.8385333,0.091747469,1.33E-06,0.058640007,0.303134573,3.830228612,0.14641498,0.00945385,-0.008789188,0.010386535,1087.450163,1252.419455,824.5594053,0.054643268,0.815554333,0.002440905,0.125904555,1.99E-05,0.00114573,4.09E-06,0.00028725,0.2487908,0.480745562,0.002726594,0.259052314,2.06E-05,0.002549356,0.000114495,0.006000254,0.677196369,0.237296859,0.000963127,0.082542591,7.00E-06,0.000855411,6.21E-06,0.00113244,0.219635406,0.080690433,1.69643653,3.436852632,0.895221314,2.534354175,0.486019804,1.52532837,0.963560989,2.840778437,0.449419345,1.339392011,0.035688839,0.658102244,0.04787293,0.253655564,1774,11.77665149,105.9898634,160.1101366,69.68040495,0.203383214,4245.022478,168381.3267,0.007314375,691390.3033,0.030033545,6784222.396,9.812434978,1120.061648,26067.01031,0.001132334,1621323.719,0.070429247,2096062.166,1.292809167,31992.14919,5821229.563,0.252870423,8455769.413,0.367313119,6508049.059,0.769657821,19611.83707,1783231.806,0.077462429,2253931.757,0.097909328,11514091.02,5.108447042,11.28382056,101.554385,164.545615,58.95116494,0.236720143,673.9294294,8313.045963,0.003963592,36635.65278,0.01746758,466246.8974,12.72658905,1194.723951,9641.458058,0.004596969,20944.54138,0.009986186,402266.9504,19.2062907,167.396711,1621.882256,0.0007733,7569.571945,0.00360911,59536.52314,7.865243052,1343.216753,11690.97547,0.005574162,39732.3951,0.018944082,684212.6817,17.22052446
merged_IR021_2.xlsx,12000,32000,IR,0.021,2,,-1.85E-06,0.483487157,3.949122249,8.155992666,0.110384416,3.45E-07,0.164325749,0.890984532,3.984342798,0.087911873,2.74E-06,0.058450215,0.320568983,3.897143373,0.089170347,0.009858349,-0.038884264,0.017310563,1098.396066,1249.439909,869.5272088,0.056250445,0.822550257,0.002709112,0.117167191,2.20E-05,0.001057366,3.96E-06,0.000239693,0.252387681,0.483250119,0.002965258,0.252642431,2.32E-05,0.002412186,0.000125418,0.006193745,0.700631868,0.225056386,0.001011109,0.071553572,7.06E-06,0.000738054,5.71E-06,0.000996242,0.22287318,0.080285307,1.702121167,3.654862989,0.913617477,2.679348099,0.463766877,1.637475088,0.94874133,3.111107943,0.438343398,1.432639224,0.031586484,0.694391849,0.038699257,0.240597416,1752,11.63060507,104.6754457,158.1245543,68.81627366,0.203383214,5808.345766,245052.6049,0.008244174,1113022.725,0.037444829,8072207.567,7.252509216,1610.96734,44733.57246,0.001504948,2372002.021,0.079799996,2900499.853,1.222806653,32534.21955,7662048.294,0.257770195,11235295.35,0.377983036,8578181.009,0.763502938,19080.55757,1947826.751,0.065529694,2472232.215,0.083171987,16104428.04,6.514124337,11.14388592,100.2949733,162.5050267,58.22009074,0.236720143,840.8919472,10811.55923,0.005041403,42567.7557,0.019849238,490238.3843,11.51666035,1650.385982,18220.62756,0.008496233,34335.96777,0.016010776,449489.2248,13.09091469,197.547392,2259.503323,0.001053601,11132.11601,0.005190878,56055.37434,5.035464444,1698.101004,15922.52874,0.007424635,35066.37348,0.016351363,677780.3185,19.32849768
